date,country,location,strike_count,target_type,target_count,effect,source_file,page,lat,lon
2015-09-13,Iraq,Near Bayji,4.0,ISIL tactical units,3.0,struck,2015-09-14_20150914 Strike Release final.pdf,1,,
2015-09-13,Iraq,Near Bayji,,ISIL buildings,6.0,destroyed,2015-09-14_20150914 Strike Release final.pdf,1,,
2015-09-13,Iraq,Near Bayji,,ISIL vehicles,3.0,destroyed,2015-09-14_20150914 Strike Release final.pdf,1,,
2015-09-13,Iraq,Near Bayji,,ISIL ant-aircraft artillery piece,1.0,destroyed,2015-09-14_20150914 Strike Release final.pdf,1,,
2015-09-13,Iraq,Near Bayji,,ISIL structure,1.0,destroyed,2015-09-14_20150914 Strike Release final.pdf,1,,
2015-09-13,Iraq,Near Fallujah,1.0,ISIL tactical unit,,struck and destroyed,2015-09-14_20150914 Strike Release final.pdf,1,,
2015-09-13,Iraq,Near Fallujah,,ISIL bunker,1.0,destroyed,2015-09-14_20150914 Strike Release final.pdf,1,,
2015-09-13,Iraq,Near Haditha,1.0,ISIL tactical unit,,struck and destroyed,2015-09-14_20150914 Strike Release final.pdf,1,,
2015-09-13,Iraq,Near Haditha,,ISIL motorcycle,1.0,destroyed,2015-09-14_20150914 Strike Release final.pdf,1,,
2015-09-13,Iraq,Near Kisik,4.0,ISIL tactical unit,,struck,2015-09-14_20150914 Strike Release final.pdf,1,,
2015-09-13,Iraq,Near Kisik,,ISIL staging area,,,2015-09-14_20150914 Strike Release final.pdf,1,,
,Iraq,Haditha,1.0,ISIL tactical unit,,struck,2015-09-14_20150914 Strike Release final.pdf,1,34.052037,42.3377279
,Iraq,Kisik,4.0,"ISIL tactical unit, ISIL staging area",,destroyed,2015-09-14_20150914 Strike Release final.pdf,1,36.5053257,42.5544718
,Iraq,Mosul,3.0,"ISIL trenches, ISIL bulldozer, ISIL vehicle",2.0,destroyed,2015-09-14_20150914 Strike Release final.pdf,1,36.3436941,43.0997156
,Iraq,Ramadi,2.0,"ISIL weapons caches, ISIL armored personnel carrier, ISIL VBIED",4.0,destroyed,2015-09-14_20150914 Strike Release final.pdf,1,33.4259859,43.2999218
,Iraq,Sultan Abdallah,1.0,ISIL sniper firing position,,struck,2015-09-14_20150914 Strike Release final.pdf,1,35.8798994,43.3904364
,Iraq,Tuz,1.0,ISIL tactical unit,,destroyed,2015-09-14_20150914 Strike Release final.pdf,1,34.8765153,44.6646332
2015-09-14,Syria,Al Hasakah,2.0,ISIL tactical unit,1.0,struck and destroyed,2015-09-15_20150915 Strike Release final.pdf,1,36.413182,40.5269124
2015-09-14,Syria,Dayr Az Zawr,1.0,ISIL crude oil collection point,,struck,2015-09-15_20150915 Strike Release final.pdf,1,35.3333335,40.1499999
2015-09-14,Iraq,Al Baghdadi,1.0,ISIL large tactical unit,1.0,struck and destroyed,2015-09-15_20150915 Strike Release final.pdf,1,33.8517524,42.5491802
2015-09-14,Iraq,Al Huwayjah,2.0,ISIL tactical unit,2.0,struck and destroyed,2015-09-15_20150915 Strike Release final.pdf,1,34.50807,41.325202
2015-09-14,Iraq,Bayji,3.0,ISIL tactical unit,3.0,struck and destroyed,2015-09-15_20150915 Strike Release final.pdf,1,34.9307,43.493107
2015-09-14,Iraq,Habbaniyah,1.0,ISIL rocket rails,3.0,destroyed,2015-09-15_20150915 Strike Release final.pdf,1,33.3032126,43.4477319
2015-09-14,Iraq,Kirkuk,1.0,ISIL mortar firing position,1.0,struck,2015-09-15_20150915 Strike Release final.pdf,1,35.4719308,44.3953896
2015-09-14,Iraq,Mosul,3.0,ISIL tactical unit,1.0,struck,2015-09-15_20150915 Strike Release final.pdf,1,36.3436941,43.0997156
2015-09-14,Iraq,Mosul,,ISIL rocket firing positions,2.0,struck,2015-09-15_20150915 Strike Release final.pdf,1,36.3436941,43.0997156
2015-09-14,Iraq,Mosul,,ISIL mortar firing position,1.0,struck,2015-09-15_20150915 Strike Release final.pdf,1,36.3436941,43.0997156
2015-09-14,Iraq,Al Huwayjah,,ISIL tunnels,2.0,destroyed,2015-09-15_20150915 Strike Release final.pdf,1,34.50807,41.325202
2015-09-14,Iraq,Al Huwayjah,,ISIL vehicle,1.0,destroyed,2015-09-15_20150915 Strike Release final.pdf,1,34.50807,41.325202
2015-09-14,Iraq,Bayji,,ISIL buildings,8.0,destroyed,2015-09-15_20150915 Strike Release final.pdf,1,34.9307,43.493107
2015-09-14,Iraq,Bayji,,ISIL IED,1.0,destroyed,2015-09-15_20150915 Strike Release final.pdf,1,34.9307,43.493107
2015-09-14,Iraq,Bayji,,ISIL carport,1.0,destroyed,2015-09-15_20150915 Strike Release final.pdf,1,34.9307,43.493107
2015-09-14,Syria,Al Hasakah,,ISIL armored personnel carrier,1.0,destroyed,2015-09-15_20150915 Strike Release final.pdf,1,36.413182,40.5269124
,Iraq,Kirkuk,1.0,ISIL mortar firing position,1.0,struck,2015-09-15_20150915 Strike Release final.pdf,1,35.4719308,44.3953896
,Iraq,Mosul,3.0,ISIL tactical unit,1.0,struck,2015-09-15_20150915 Strike Release final.pdf,1,36.3436941,43.0997156
,Iraq,Mosul,3.0,ISIL rocket firing positions,2.0,struck,2015-09-15_20150915 Strike Release final.pdf,1,36.3436941,43.0997156
,Iraq,Mosul,3.0,ISIL mortar firing position,1.0,struck,2015-09-15_20150915 Strike Release final.pdf,1,36.3436941,43.0997156
,Iraq,Mosul,3.0,ISIL berms,3.0,destroyed,2015-09-15_20150915 Strike Release final.pdf,1,36.3436941,43.0997156
,Iraq,Mosul,3.0,ISIL fighting positions,14.0,destroyed,2015-09-15_20150915 Strike Release final.pdf,1,36.3436941,43.0997156
,Iraq,Ramadi,1.0,ISIL tactical unit,1.0,struck,2015-09-15_20150915 Strike Release final.pdf,1,33.4259859,43.2999218
,Iraq,Ramadi,1.0,ISIL house-borne IED,1.0,destroyed,2015-09-15_20150915 Strike Release final.pdf,1,33.4259859,43.2999218
,Iraq,Ramadi,1.0,ISIL VBIED,1.0,destroyed,2015-09-15_20150915 Strike Release final.pdf,1,33.4259859,43.2999218
,Iraq,Ramadi,1.0,ISIL buildings,5.0,destroyed,2015-09-15_20150915 Strike Release final.pdf,1,33.4259859,43.2999218
,Iraq,Ramadi,1.0,ISIL vehicle,1.0,destroyed,2015-09-15_20150915 Strike Release final.pdf,1,33.4259859,43.2999218
,Iraq,Ramadi,1.0,ISIL motorcycle,1.0,destroyed,2015-09-15_20150915 Strike Release final.pdf,1,33.4259859,43.2999218
,Iraq,Sinjar,3.0,ISIL tactical units,2.0,struck,2015-09-15_20150915 Strike Release final.pdf,1,36.3192729,41.8598585
,Iraq,Sinjar,3.0,ISIL fighting positions,6.0,destroyed,2015-09-15_20150915 Strike Release final.pdf,1,36.3192729,41.8598585
,Iraq,Sinjar,3.0,ISIL heavy machine gun,1.0,destroyed,2015-09-15_20150915 Strike Release final.pdf,1,36.3192729,41.8598585
,Iraq,Sinjar,3.0,ISIL cache,1.0,destroyed,2015-09-15_20150915 Strike Release final.pdf,1,36.3192729,41.8598585
2015-09-15,Syria,Mar'a,1.0,ISIL tactical unit,,struck,2015-09-16_20150916 Strike Release final.pdf,1,36.4814643,37.1968431
2015-09-15,Syria,Abu Kamal,2.0,ISIL oil field wellheads,2.0,struck,2015-09-16_20150916 Strike Release final.pdf,1,34.4505521,40.9170636
2015-09-15,Iraq,Al Baghdadi,1.0,ISIL rocket rails,3.0,destroyed,2015-09-16_20150916 Strike Release final.pdf,1,33.8517524,42.5491802
2015-09-15,Iraq,Bayji,2.0,ISIL tactical units,2.0,struck,2015-09-16_20150916 Strike Release final.pdf,1,34.9307,43.493107
2015-09-15,Iraq,Bayji,,ISIL vehicles,3.0,destroyed,2015-09-16_20150916 Strike Release final.pdf,1,34.9307,43.493107
2015-09-15,Iraq,Fallujah,1.0,ISIL tactical unit,,struck,2015-09-16_20150916 Strike Release final.pdf,1,33.3532137,43.7875674
2015-09-15,Iraq,Fallujah,,ISIL rockets,3.0,destroyed,2015-09-16_20150916 Strike Release final.pdf,1,33.3532137,43.7875674
2015-09-15,Iraq,Hit,1.0,ISIL tactical unit,,struck,2015-09-16_20150916 Strike Release final.pdf,1,33.6387394,42.8278537
2015-09-15,Iraq,Kirkuk,1.0,ISIL tactical unit,,struck,2015-09-16_20150916 Strike Release final.pdf,1,35.4719308,44.3953896
2015-09-15,Iraq,Kirkuk,,ISIL fighting position,1.0,destroyed,2015-09-16_20150916 Strike Release final.pdf,1,35.4719308,44.3953896
2015-09-15,Iraq,Mosul,2.0,ISIL tactical unit,,struck,2015-09-16_20150916 Strike Release final.pdf,1,36.3436941,43.0997156
2015-09-15,Iraq,Mosul,,ISIL heavy machine gun,1.0,destroyed,2015-09-16_20150916 Strike Release final.pdf,1,36.3436941,43.0997156
2015-09-15,Iraq,Mosul,,ISIL fighting positions,12.0,destroyed,2015-09-16_20150916 Strike Release final.pdf,1,36.3436941,43.0997156
2015-09-15,Iraq,Sinjar,2.0,ISIL tactical units,2.0,struck,2015-09-16_20150916 Strike Release final.pdf,1,36.3192729,41.8598585
,Iraq,Sinjar,2.0,ISIL tactical unit,2.0,destroyed,2015-09-16_20150916 Strike Release final.pdf,1,36.3192729,41.8598585
,Iraq,Sinjar,,ISIL motor tube,1.0,destroyed,2015-09-16_20150916 Strike Release final.pdf,1,36.3192729,41.8598585
,Iraq,Sinjar,,ISIL fighting positions,3.0,destroyed,2015-09-16_20150916 Strike Release final.pdf,1,36.3192729,41.8598585
,Iraq,Sultan Abdallah,1.0,ISIL tactical unit,1.0,destroyed,2015-09-16_20150916 Strike Release final.pdf,1,35.8798994,43.3904364
,Iraq,Sultan Abdallah,,ISIL fighting position,1.0,destroyed,2015-09-16_20150916 Strike Release final.pdf,1,35.8798994,43.3904364
2015-09-16,Syria,Near Ar Raqqah,1.0,ISIL tactical unit,,struck,2015-09-17_20150917 Strike Release final.pdf,1,,
2015-09-16,Iraq,Near Al Huwayjah,1.0,ISIL tactical unit,,struck,2015-09-17_20150917 Strike Release final.pdf,1,,
2015-09-16,Iraq,Near Bayji,4.0,ISIL tactical units,2.0,struck,2015-09-17_20150917 Strike Release final.pdf,1,,
2015-09-16,Iraq,Near Bayji,,ISIL backhoe,1.0,destroyed,2015-09-17_20150917 Strike Release final.pdf,1,,
2015-09-16,Iraq,Near Bayji,,ISIL tunnel,1.0,destroyed,2015-09-17_20150917 Strike Release final.pdf,1,,
2015-09-16,Iraq,Near Bayji,,ISIL vehicles,14.0,destroyed,2015-09-17_20150917 Strike Release final.pdf,1,,
2015-09-16,Iraq,Near Bayji,,ISIL support positions,3.0,destroyed,2015-09-17_20150917 Strike Release final.pdf,1,,
2015-09-16,Iraq,Near Bayji,,ISIL armored bulldozer,1.0,destroyed,2015-09-17_20150917 Strike Release final.pdf,1,,
2015-09-16,Iraq,Near Fallujah,1.0,ISIL rocket rail,1.0,destroyed,2015-09-17_20150917 Strike Release final.pdf,1,,
2015-09-16,Iraq,Near Kirkuk,2.0,ISIL mortar firing positions,2.0,struck,2015-09-17_20150917 Strike Release final.pdf,1,,
2015-09-16,Iraq,Near Kisik,1.0,ISIL tactical unit,,struck,2015-09-17_20150917 Strike Release final.pdf,1,,
2015-09-16,Iraq,Near Kisik,,ISIL fighting position,1.0,destroyed,2015-09-17_20150917 Strike Release final.pdf,1,,
2015-09-16,Iraq,Near Mosul,8.0,ISIL tactical units,5.0,struck,2015-09-17_20150917 Strike Release final.pdf,1,,
2015-09-16,Iraq,Near Mosul,,ISIL fighting positions,35.0,destroyed,2015-09-17_20150917 Strike Release final.pdf,1,,
2015-09-16,Iraq,Near Mosul,,ISIL heavy machine guns,3.0,destroyed,2015-09-17_20150917 Strike Release final.pdf,1,,
2015-09-16,Iraq,Near Mosul,,ISIL armored vehicle,1.0,destroyed,2015-09-17_20150917 Strike Release final.pdf,1,,
2015-09-16,Iraq,Near Ramadi,1.0,ISIL VBIED,1.0,destroyed,2015-09-17_20150917 Strike Release final.pdf,1,,
2015-09-16,Iraq,Near Ramadi,,ISIL vehicle,1.0,destroyed,2015-09-17_20150917 Strike Release final.pdf,1,,
,Iraq,Near Ramadi,1.0,ISIL VBIED and ISIL vehicle,,destroyed,2015-09-17_20150917 Strike Release final.pdf,1,,
,Iraq,Near Sinjar,3.0,"ISIL tactical unit, ISIL mortar firing positions, ISIL fighting position",,"struck, destroyed",2015-09-17_20150917 Strike Release final.pdf,1,,
,Iraq,,5.0,"ISIL tactical units, ISIL fighting positions, ISIL heavy machine guns, ISIL armored vehicle",,destroyed,2015-09-17_20150917 Strike Release final.pdf,1,,
"September 17, 2015",Syria,Ar Hasakah,1.0,ISIL tactical unit,1.0,struck and destroyed,2015-09-18_20150918 Strike Release final.pdf,1,36.4369182,39.5114321
"September 17, 2015",Syria,Ar Raqqah,1.0,ISIL tactical unit,1.0,struck and destroyed,2015-09-18_20150918 Strike Release final.pdf,1,35.949678,39.0089212
"September 17, 2015",Syria,Manbij,2.0,ISIL tactical unit,1.0,struck and destroyed,2015-09-18_20150918 Strike Release final.pdf,1,36.5269242,37.9559288
"September 17, 2015",Syria,Mar’a,1.0,large ISIL tactical unit,,struck,2015-09-18_20150918 Strike Release final.pdf,1,36.4814643,37.1968431
"September 17, 2015",Iraq,Al Huwayjah,1.0,,,inconclusive results,2015-09-18_20150918 Strike Release final.pdf,1,34.50807,41.325202
"September 17, 2015",Iraq,Baji,1.0,ISIL tactical unit,1.0,struck and destroyed,2015-09-18_20150918 Strike Release final.pdf,1,34.9307,43.493107
"September 17, 2015",Iraq,Kirkuk,1.0,ISIL tactical unit,,struck,2015-09-18_20150918 Strike Release final.pdf,1,35.4719308,44.3953896
"September 17, 2015",Iraq,Mosul,2.0,ISIL tactical units,2.0,struck and destroyed,2015-09-18_20150918 Strike Release final.pdf,1,36.3436941,43.0997156
"September 17, 2015",Iraq,Ramadi,1.0,,,destroyed,2015-09-18_20150918 Strike Release final.pdf,1,33.4259859,43.2999218
,Iraq,Mosul,2.0,ISIL tactical unit,2.0,struck,2015-09-18_20150918 Strike Release final.pdf,1,36.3436941,43.0997156
,Iraq,Mosul,,ISIL fighting positions,2.0,destroyed,2015-09-18_20150918 Strike Release final.pdf,1,36.3436941,43.0997156
,Iraq,Mosul,,ISIL heavy machine gun,1.0,destroyed,2015-09-18_20150918 Strike Release final.pdf,1,36.3436941,43.0997156
,Iraq,Ramadi,1.0,ISIL vehicle,1.0,destroyed,2015-09-18_20150918 Strike Release final.pdf,1,33.4259859,43.2999218
,Iraq,Rawah,1.0,ISIL tactical unit,1.0,struck,2015-09-18_20150918 Strike Release final.pdf,1,34.4833081,41.9236789
,Iraq,Sinjar,2.0,ISIL tactical unit,2.0,struck,2015-09-18_20150918 Strike Release final.pdf,1,36.3192729,41.8598585
,Iraq,Sinjar,,ISIL fighting positions,2.0,destroyed,2015-09-18_20150918 Strike Release final.pdf,1,36.3192729,41.8598585
,Iraq,Sinjar,,ISIL excavator,1.0,destroyed,2015-09-18_20150918 Strike Release final.pdf,1,36.3192729,41.8598585
2015-09-18,Syria,Tal Abyad,1.0,ISIL tactical unit,3.0,destroyed,2015-09-19_20150919 Strike Release final.pdf,1,36.4825987,38.7268415
2015-09-18,Syria,Al Hasakah,1.0,ISIL tactical unit,1.0,destroyed,2015-09-19_20150919 Strike Release final.pdf,1,36.413182,40.5269124
2015-09-18,Syria,Al Hawl,1.0,ISIL tactical unit,2.0,destroyed,2015-09-19_20150919 Strike Release final.pdf,1,36.1962268,37.1769916
2015-09-18,Syria,Dayr Az Zawr,1.0,ISIL check point,,destroyed,2015-09-19_20150919 Strike Release final.pdf,1,35.3333335,40.1499999
2015-09-18,Syria,Mar’a,1.0,ISIL tactical unit,,struck,2015-09-19_20150919 Strike Release final.pdf,1,36.4814643,37.1968431
2015-09-18,Iraq,Al Baghdadi,1.0,ISIL tactical unit,,struck,2015-09-19_20150919 Strike Release final.pdf,1,33.8517524,42.5491802
2015-09-18,Iraq,Bayji,2.0,ISIL tactical unit,1.0,destroyed,2015-09-19_20150919 Strike Release final.pdf,1,34.9307,43.493107
2015-09-18,Iraq,Haditha,1.0,ISIL tactical unit,3.0,destroyed,2015-09-19_20150919 Strike Release final.pdf,1,34.052037,42.3377279
2015-09-18,Iraq,Kirkuk,1.0,ISIL mortar fire,,suppressed,2015-09-19_20150919 Strike Release final.pdf,1,35.4719308,44.3953896
2015-09-18,Iraq,Kisik,2.0,,,,2015-09-19_20150919 Strike Release final.pdf,1,36.5053257,42.5544718
,Iraq,Kirkuk,1.0,ISIL mortar fire,,suppressed,2015-09-19_20150919 Strike Release final.pdf,1,35.4719308,44.3953896
,Iraq,Kisik,2.0,ISIL tactical unit,,struck,2015-09-19_20150919 Strike Release final.pdf,1,36.5053257,42.5544718
,Iraq,Kisik,,ISIL mortars,,destroyed,2015-09-19_20150919 Strike Release final.pdf,1,36.5053257,42.5544718
,Iraq,Kisik,,ISIL cache,,destroyed,2015-09-19_20150919 Strike Release final.pdf,1,36.5053257,42.5544718
,Iraq,Kisik,,ISIL fighting position,,destroyed,2015-09-19_20150919 Strike Release final.pdf,1,36.5053257,42.5544718
,Iraq,Kisik,,ISIL vehicles,2.0,destroyed,2015-09-19_20150919 Strike Release final.pdf,1,36.5053257,42.5544718
,Iraq,Mosul,2.0,ISIL tactical unit,,struck,2015-09-19_20150919 Strike Release final.pdf,1,36.3436941,43.0997156
,Iraq,Mosul,,ISIL heavy machine gun,,destroyed,2015-09-19_20150919 Strike Release final.pdf,1,36.3436941,43.0997156
,Iraq,Mosul,,ISIL fighting position,,destroyed,2015-09-19_20150919 Strike Release final.pdf,1,36.3436941,43.0997156
,Iraq,Mosul,,ISIL rocket fire,,suppressed,2015-09-19_20150919 Strike Release final.pdf,1,36.3436941,43.0997156
,Iraq,Ramadi,1.0,ISIL tactical unit,,struck,2015-09-19_20150919 Strike Release final.pdf,1,33.4259859,43.2999218
,Iraq,Ramadi,,ISIL motorcycle,,destroyed,2015-09-19_20150919 Strike Release final.pdf,1,33.4259859,43.2999218
,Iraq,Sinjar,2.0,ISIL tactical unit,,struck,2015-09-19_20150919 Strike Release final.pdf,1,36.3192729,41.8598585
,Iraq,Sinjar,,ISIL light machine gun,,destroyed,2015-09-19_20150919 Strike Release final.pdf,1,36.3192729,41.8598585
,Iraq,Sinjar,,ISIL fighting positions,4.0,destroyed,2015-09-19_20150919 Strike Release final.pdf,1,36.3192729,41.8598585
,Iraq,Sinjar,,light machine gun fire,,suppressed,2015-09-19_20150919 Strike Release final.pdf,1,36.3192729,41.8598585
2015-09-19,Iraq,Bayji,1.0,,,terrain denied to ISIL fighters,2015-09-20_20150920 Strike Release final.pdf,1,34.9307,43.493107
2015-09-19,Iraq,Hit,1.0,"ISIL tactical unit, ISIL vehicle",1.0,"struck, destroyed",2015-09-20_20150920 Strike Release final.pdf,1,33.6387394,42.8278537
2015-09-19,Iraq,Kirkuk,1.0,"ISIL tactical unit, ISIL vehicle",1.0,"struck, destroyed",2015-09-20_20150920 Strike Release final.pdf,1,35.4719308,44.3953896
2015-09-19,Iraq,Kisik,1.0,"ISIL tactical unit, ISIL bunker",1.0,"struck, destroyed",2015-09-20_20150920 Strike Release final.pdf,1,36.5053257,42.5544718
2015-09-19,Iraq,Mosul,2.0,"ISIL tactical unit, ISIL fighting position, ISIL mortar position",,"struck, destroyed, suppressed",2015-09-20_20150920 Strike Release final.pdf,1,36.3436941,43.0997156
2015-09-19,Iraq,Ramadi,1.0,"ISIL tactical unit, ISIL buildings",2.0,"struck, destroyed",2015-09-20_20150920 Strike Release final.pdf,1,33.4259859,43.2999218
2015-09-19,Iraq,Sinjar,3.0,"ISIL tactical units, ISIL heavy machine gun fighting position, ISIL vehicle, ISIL bunkers",7.0,"struck, destroyed",2015-09-20_20150920 Strike Release final.pdf,1,36.3192729,41.8598585
2015-09-19,Iraq,Tal Afar,1.0,"ISIL tactical unit, ISIL vehicle",1.0,"struck, destroyed",2015-09-20_20150920 Strike Release final.pdf,1,36.3740434,42.4434793
,,,1.0,"ISIL tactical unit, ISIL vehicle",1.0,destroyed,2015-09-20_20150920 Strike Release final.pdf,1,,
September 20,Syria,Al Hasakah,1.0,ISIL armored personnel carrier,1.0,destroyed,2015-09-21_20150921 Strike Release Final.pdf,1,36.413182,40.5269124
September 20,Syria,Al Hawl,2.0,ISIL tactical unit,1.0,struck,2015-09-21_20150921 Strike Release Final.pdf,1,36.1962268,37.1769916
September 20,Syria,Al Hawl,,ISIL building,1.0,destroyed,2015-09-21_20150921 Strike Release Final.pdf,1,36.1962268,37.1769916
September 20,Syria,Al Hawl,,ISIL rocket launcher,1.0,destroyed,2015-09-21_20150921 Strike Release Final.pdf,1,36.1962268,37.1769916
September 20,Syria,Dayr Az Zawr,1.0,ISIL tactical unit,1.0,struck,2015-09-21_20150921 Strike Release Final.pdf,1,35.3333335,40.1499999
September 20,Syria,Dayr Az Zawr,,ISIL checkpoints,2.0,destroyed,2015-09-21_20150921 Strike Release Final.pdf,1,35.3333335,40.1499999
September 20,Syria,Mar’a,1.0,ISIL mortar,1.0,destroyed,2015-09-21_20150921 Strike Release Final.pdf,1,36.4814643,37.1968431
September 20,Iraq,Al Huawayjah,2.0,ISIL tactical units,2.0,struck,2015-09-21_20150921 Strike Release Final.pdf,1,,
September 20,Iraq,Al Huawayjah,,ISIL vehicle,1.0,destroyed,2015-09-21_20150921 Strike Release Final.pdf,1,,
September 20,Iraq,Bayji,1.0,ISIL tactical unit,1.0,struck,2015-09-21_20150921 Strike Release Final.pdf,1,34.9307,43.493107
September 20,Iraq,Bayji,,ISIL buildings,2.0,destroyed,2015-09-21_20150921 Strike Release Final.pdf,1,34.9307,43.493107
September 20,Iraq,Habbaniya,2.0,ISIL tactical unit,1.0,struck,2015-09-21_20150921 Strike Release Final.pdf,1,33.3822674,43.5835878
September 20,Iraq,Habbaniya,,ISIL buildings,2.0,destroyed,2015-09-21_20150921 Strike Release Final.pdf,1,33.3822674,43.5835878
September 20,Iraq,Habbaniya,,ISIL mortar system,1.0,destroyed,2015-09-21_20150921 Strike Release Final.pdf,1,33.3822674,43.5835878
September 20,Iraq,Habbaniya,,ISIL anti-aircraft artillery piece,1.0,destroyed,2015-09-21_20150921 Strike Release Final.pdf,1,33.3822674,43.5835878
September 20,Iraq,Habbaniya,,ISIL technical vehicle,1.0,destroyed,2015-09-21_20150921 Strike Release Final.pdf,1,33.3822674,43.5835878
September 20,Iraq,Kisik,4.0,ISIL tactical units,4.0,struck,2015-09-21_20150921 Strike Release Final.pdf,1,36.5053257,42.5544718
,Iraq,Kisik,4.0,ISIL tactical unit,4.0,destroyed,2015-09-21_20150921 Strike Release Final.pdf,1,36.5053257,42.5544718
,Iraq,Kisik,,ISIL fighting position,3.0,destroyed,2015-09-21_20150921 Strike Release Final.pdf,1,36.5053257,42.5544718
,Iraq,Kisik,,ISIL light machine gun,1.0,destroyed,2015-09-21_20150921 Strike Release Final.pdf,1,36.5053257,42.5544718
,Iraq,Kisik,,ISIL vehicle,1.0,destroyed,2015-09-21_20150921 Strike Release Final.pdf,1,36.5053257,42.5544718
,Iraq,Mosul,9.0,ISIL tactical unit,,struck,2015-09-21_20150921 Strike Release Final.pdf,1,36.3436941,43.0997156
,Iraq,Mosul,,ISIL fighting position,5.0,destroyed,2015-09-21_20150921 Strike Release Final.pdf,1,36.3436941,43.0997156
